personID,gender,age,purpose,income,classTicket,payment,AA_FFP,CO_FFP,DL_FFP,B6_FFP,WN_FFP,UA_FFP,US_FFP,a1aircraft,a1departMAM,a1connections,a1travtime,a1arriveMAM,a1timediff,a1performance,a1fare,a1airline,a2aircraft,a2departMAM,a2connections,a2travtime,a2arriveMAM,a2timediff,a2performance,a2fare,a2airline,a1_AV,a2_AV,choice,choiceSituationID
24,2,6,2,11,4,1,1,1,3,1,1,1,1,2,435,0,225,660,60,70,160,3,2,335,0,265,600,0,80,120,6,1,1,1,189
24,2,6,2,11,4,1,1,1,3,1,1,1,1,3,225,1,375,600,0,60,120,2,3,355,0,245,600,0,80,160,6,1,1,2,190
24,2,6,2,11,4,1,1,1,3,1,1,1,1,3,295,0,245,540,-60,60,280,7,2,435,0,225,660,60,90,280,7,1,1,2,191
24,2,6,2,11,4,1,1,1,3,1,1,1,1,2,365,1,355,720,120,90,240,7,2,225,1,315,540,-60,60,120,3,1,1,1,192
25,2,5,3,7,1,1,1,1,1,1,1,1,1,3,190,0,1070,900,-60,70,195,8,3,480,0,900,1020,60,60,195,7,1,1,1,193
25,2,5,3,7,1,1,1,1,1,1,1,1,1,4,395,0,985,1020,60,60,390,7,3,250,0,1070,960,0,70,455,3,1,1,1,194
25,2,5,3,7,1,1,1,1,1,1,1,1,1,3,270,2,1050,960,0,70,455,3,4,505,0,815,960,0,70,390,3,1,1,2,195
25,2,5,3,7,1,1,1,1,1,1,1,1,1,4,475,2,965,1080,120,80,260,8,3,210,2,1050,900,-60,90,455,8,1,1,1,196
25,2,5,3,7,1,1,1,1,1,1,1,1,1,4,535,1,905,1080,120,60,260,8,4,395,0,985,1020,60,60,260,7,1,1,1,197
25,2,5,3,7,1,1,1,1,1,1,1,1,1,3,330,1,990,960,0,90,455,7,3,220,2,1220,1080,120,80,195,8,1,1,1,198
25,2,5,3,7,1,1,1,1,1,1,1,1,1,3,190,0,1070,900,-60,90,195,8,4,185,1,1075,900,-60,90,390,8,1,1,1,199
25,2,5,3,7,1,1,1,1,1,1,1,1,1,4,395,0,985,1020,60,80,390,3,4,535,1,905,1080,120,80,260,8,1,1,2,200
26,1,4,1,8,1,2,1,1,1,1,1,1,1,3,375,0,350,725,0,70,180,4,3,555,0,290,845,120,90,180,7,1,1,1,201
26,1,4,1,8,1,2,1,1,1,1,1,1,1,3,225,2,440,665,-60,70,270,5,4,345,0,320,665,-60,80,315,5,1,1,2,202
26,1,4,1,8,1,2,1,1,1,1,1,1,1,4,470,0,375,845,120,80,315,5,4,315,2,470,785,60,70,135,6,1,1,1,203
26,1,4,1,8,1,2,1,1,1,1,1,1,1,4,375,1,410,785,60,60,135,6,4,470,0,375,845,120,90,135,7,1,1,2,204
26,1,4,1,8,1,2,1,1,1,1,1,1,1,4,315,2,470,785,60,80,135,4,3,345,1,380,725,0,60,270,4,1,1,2,205
26,1,4,1,8,1,2,1,1,1,1,1,1,1,3,375,0,350,725,0,90,180,6,4,200,2,525,725,0,60,315,4,1,1,1,206
26,1,4,1,8,1,2,1,1,1,1,1,1,1,4,470,0,375,845,120,60,315,7,3,315,0,350,665,-60,80,270,5,1,1,2,207
26,1,4,1,8,1,2,1,1,1,1,1,1,1,3,285,1,380,665,-60,90,270,7,3,345,1,440,785,60,70,180,6,1,1,2,208
27,2,5,2,9,3,2,2,2,1,1,2,1,2,4,345,1,385,550,-60,70,315,7,3,470,0,380,670,60,90,135,5,1,1,2,209
27,2,5,2,9,3,2,2,2,1,1,2,1,2,4,435,0,355,610,0,70,135,3,4,435,0,355,610,0,80,270,3,1,1,1,210
27,2,5,2,9,3,2,2,2,1,1,2,1,2,3,435,1,415,670,60,80,180,3,4,405,2,505,730,120,70,180,8,1,1,2,211
27,2,5,2,9,3,2,2,2,1,1,2,1,2,4,435,0,355,610,0,90,135,5,3,495,1,415,730,120,70,135,8,1,1,1,212
27,2,5,2,9,3,2,2,2,1,1,2,1,2,4,285,2,445,550,-60,90,315,8,4,285,2,445,550,-60,60,270,7,1,1,1,213
27,2,5,2,9,3,2,2,2,1,1,2,1,2,3,530,0,380,730,120,60,270,8,4,555,0,295,670,60,90,180,5,1,1,2,214
27,2,5,2,9,3,2,2,2,1,1,2,1,2,3,375,2,475,670,60,60,180,5,3,465,0,325,610,0,80,315,3,1,1,1,215
27,2,5,2,9,3,2,2,2,1,1,2,1,2,3,530,0,380,730,120,80,270,7,3,260,1,470,550,-60,60,315,7,1,1,1,216
28,2,3,3,7,1,1,1,1,2,1,1,1,1,3,925,1,240,1165,120,90,110,3,3,995,0,170,1165,120,70,110,1,1,1,2,217
28,2,3,3,7,1,1,1,1,2,1,1,1,1,1,815,1,230,1045,0,80,195,8,3,835,0,150,985,-60,60,170,8,1,1,2,218
28,2,3,3,7,1,1,1,1,2,1,1,1,1,3,925,1,240,1165,120,70,110,6,2,815,1,230,1045,0,80,195,6,1,1,1,219
28,2,3,3,7,1,1,1,1,2,1,1,1,1,1,825,0,160,985,-60,60,85,3,3,785,1,260,1045,0,80,170,6,1,1,1,220
28,2,3,3,7,1,1,1,1,2,1,1,1,1,3,935,0,170,1105,60,70,170,8,3,865,1,240,1105,60,90,110,3,1,1,2,221
28,2,3,3,7,1,1,1,1,2,1,1,1,1,2,825,0,160,985,-60,80,85,6,1,1025,0,140,1165,120,70,85,1,1,1,1,222
28,2,3,3,7,1,1,1,1,2,1,1,1,1,2,815,1,230,1045,0,60,195,1,2,855,1,250,1105,60,90,85,3,1,1,2,223
28,2,3,3,7,1,1,1,1,2,1,1,1,1,3,935,0,170,1105,60,90,170,1,1,825,0,160,985,-60,60,195,8,1,1,1,224
29,1,5,4,9,1,1,2,1,3,2,1,1,1,4,445,0,275,660,60,70,45,7,4,505,0,275,720,120,90,105,3,1,1,2,225
29,1,5,4,9,1,1,2,1,3,2,1,1,1,3,300,0,300,540,-60,60,90,3,4,275,0,325,540,-60,80,45,7,1,1,1,226
29,1,5,4,9,1,1,2,1,3,2,1,1,1,4,445,0,275,660,60,90,45,3,3,160,2,500,600,0,60,60,4,1,1,1,227
29,1,5,4,9,1,1,2,1,3,2,1,1,1,3,160,2,500,600,0,80,60,7,4,295,1,365,600,0,60,45,4,1,1,2,228
29,1,5,4,9,1,1,2,1,3,2,1,1,1,3,300,0,300,540,-60,80,90,4,3,270,2,450,660,60,70,90,3,1,1,2,229
29,1,5,4,9,1,1,2,1,3,2,1,1,1,4,305,2,475,720,120,70,105,4,3,300,0,300,540,-60,80,60,7,1,1,1,230
29,1,5,4,9,1,1,2,1,3,2,1,1,1,4,365,1,415,720,120,90,105,3,4,305,1,415,660,60,70,105,3,1,1,1,231
29,1,5,4,9,1,1,2,1,3,2,1,1,1,3,220,1,440,600,0,60,60,3,3,430,0,350,720,120,90,90,3,1,1,2,232
30,1,6,1,9,1,2,1,1,1,1,1,1,1,3,325,0,275,780,60,80,390,4,3,325,0,275,780,60,80,910,1,1,1,1,233
30,1,6,1,9,1,2,1,1,1,1,1,1,1,3,250,1,410,840,120,80,910,5,2,290,0,250,720,0,90,520,4,1,1,2,234
30,1,6,1,9,1,2,1,1,1,1,1,1,1,2,150,1,390,720,0,70,520,4,3,115,1,365,660,-60,70,390,5,1,1,2,235
30,1,6,1,9,1,2,1,1,1,1,1,1,1,2,150,1,390,720,0,90,520,1,2,300,0,300,780,60,80,780,1,1,1,2,236
30,1,6,1,9,1,2,1,1,1,1,1,1,1,2,230,0,250,660,-60,90,780,6,3,220,0,320,720,0,90,390,4,1,1,2,237
30,1,6,1,9,1,2,1,1,1,1,1,1,1,2,230,0,250,660,-60,70,780,5,2,320,1,340,840,120,60,780,6,1,1,1,238
30,1,6,1,9,1,2,1,1,1,1,1,1,1,3,250,1,410,840,120,60,910,6,3,250,1,410,840,120,60,910,6,1,1,2,239
30,1,6,1,9,1,2,1,1,1,1,1,1,1,3,325,0,275,780,60,60,390,1,2,90,1,390,660,-60,70,520,5,1,1,1,240
31,1,6,2,6,1,1,1,1,1,1,1,1,1,3,440,0,160,540,-60,90,170,5,2,500,1,220,660,60,80,170,6,1,1,1,241
31,1,6,2,6,1,1,1,1,1,1,1,1,1,2,570,0,150,660,60,80,295,4,2,420,1,240,600,0,90,250,4,1,1,1,242
31,1,6,2,6,1,1,1,1,1,1,1,1,1,3,430,1,230,600,0,70,250,4,1,630,0,150,720,120,60,170,5,1,1,1,243
31,1,6,2,6,1,1,1,1,1,1,1,1,1,3,440,0,160,540,-60,70,170,3,3,440,0,160,540,-60,70,295,3,1,1,1,244
31,1,6,2,6,1,1,1,1,1,1,1,1,1,1,570,0,150,660,60,60,295,6,3,640,0,140,720,120,60,125,5,1,1,2,245
31,1,6,2,6,1,1,1,1,1,1,1,1,1,1,560,1,220,720,120,80,125,3,3,470,1,250,660,60,80,125,6,1,1,2,246
31,1,6,2,6,1,1,1,1,1,1,1,1,1,3,430,1,230,600,0,90,250,6,3,430,1,230,600,0,90,295,4,1,1,1,247
31,1,6,2,6,1,1,1,1,1,1,1,1,1,2,560,1,220,720,120,60,125,5,1,470,0,130,540,-60,70,250,3,1,1,1,248
32,1,4,4,6,1,1,1,1,2,1,2,1,2,2,585,1,320,905,120,90,65,8,2,555,0,230,785,0,60,130,5,1,1,2,249
32,1,4,4,6,1,1,1,1,2,1,2,1,2,3,485,1,300,785,0,60,130,7,3,425,1,300,725,-60,80,155,3,1,1,1,250
32,1,4,4,6,1,1,1,1,2,1,2,1,2,3,485,1,300,785,0,80,130,3,2,580,0,265,845,60,70,90,8,1,1,1,251
32,1,4,4,6,1,1,1,1,2,1,2,1,2,3,475,0,250,725,-60,80,90,5,3,535,0,250,785,0,60,155,5,1,1,1,252
32,1,4,4,6,1,1,1,1,2,1,2,1,2,2,580,0,265,845,60,70,155,3,2,370,1,355,725,-60,80,130,3,1,1,1,253
32,1,4,4,6,1,1,1,1,2,1,2,1,2,3,475,0,250,725,-60,60,90,8,2,585,1,320,905,120,90,90,7,1,1,2,254
32,1,4,4,6,1,1,1,1,2,1,2,1,2,2,580,0,265,845,60,90,155,7,3,635,0,210,845,60,70,65,8,1,1,2,255
32,1,4,4,6,1,1,1,1,2,1,2,1,2,2,585,1,320,905,120,70,65,5,3,565,1,340,905,120,90,65,7,1,1,1,256
33,1,6,4,7,1,1,1,1,2,1,1,2,1,3,655,0,155,810,0,70,85,5,3,655,0,155,810,0,80,170,5,1,1,1,257
33,1,6,4,7,1,1,1,1,2,1,1,2,1,3,655,0,155,810,0,90,85,3,1,695,1,235,930,120,70,85,8,1,1,1,258
33,1,6,4,7,1,1,1,1,2,1,1,2,1,2,765,0,165,930,120,60,170,8,3,735,0,135,870,60,90,110,3,1,1,2,259
33,1,6,4,7,1,1,1,1,2,1,1,2,1,2,635,1,235,870,60,80,110,5,3,685,1,245,930,120,70,110,8,1,1,2,260
33,1,6,4,7,1,1,1,1,2,1,1,2,1,3,525,1,225,750,-60,70,195,6,2,705,0,165,870,60,90,85,3,1,1,2,261
33,1,6,4,7,1,1,1,1,2,1,1,2,1,1,765,0,165,930,120,80,170,6,1,495,1,255,750,-60,60,195,6,1,1,1,262
33,1,6,4,7,1,1,1,1,2,1,1,2,1,1,635,1,235,870,60,60,110,3,2,665,0,145,810,0,80,195,5,1,1,1,263
33,1,6,4,7,1,1,1,1,2,1,1,2,1,3,525,1,225,750,-60,90,195,8,3,525,1,225,750,-60,60,170,6,1,1,1,264
34,1,3,4,6,1,1,2,2,2,2,1,2,2,3,520,1,645,985,0,90,280,4,3,480,2,805,1105,120,80,120,8,1,1,1,265
34,1,3,4,6,1,1,2,2,2,2,1,2,2,4,620,0,605,1045,60,60,240,4,3,510,0,655,985,0,70,280,6,1,1,1,266
34,1,3,4,6,1,1,2,2,2,2,1,2,2,3,450,0,655,925,-60,70,120,3,3,670,0,555,1045,60,60,120,4,1,1,2,267
34,1,3,4,6,1,1,2,2,2,2,1,2,2,3,460,2,705,985,0,70,280,6,4,660,0,505,985,0,70,240,6,1,1,2,268
34,1,3,4,6,1,1,2,2,2,2,1,2,2,3,450,0,655,925,-60,90,120,8,4,410,1,695,925,-60,90,240,3,1,1,2,269
34,1,3,4,6,1,1,2,2,2,2,1,2,2,4,630,2,655,1105,120,80,160,3,3,400,2,705,925,-60,90,280,3,1,1,1,270
34,1,3,4,6,1,1,2,2,2,2,1,2,2,4,620,0,605,1045,60,80,240,6,4,690,1,595,1105,120,80,160,8,1,1,1,271
34,1,3,4,6,1,1,2,2,2,2,1,2,2,4,690,1,595,1105,120,60,160,8,4,620,0,605,1045,60,60,160,4,1,1,2,272
35,2,2,4,6,1,1,1,1,1,1,2,1,1,3,380,1,520,720,60,70,545,8,4,565,0,395,780,120,60,545,5,1,1,2,273
35,2,2,4,6,1,1,1,1,1,1,2,1,1,3,595,0,365,780,120,70,235,4,3,350,0,430,600,-60,70,310,8,1,1,1,274
35,2,2,4,6,1,1,1,1,1,1,2,1,1,3,320,2,580,720,60,90,545,5,3,385,1,455,660,0,90,310,4,1,1,2,275
35,2,2,4,6,1,1,1,1,1,1,2,1,1,3,595,0,365,780,120,90,235,8,4,415,2,485,720,60,80,545,8,1,1,1,276
35,2,2,4,6,1,1,1,1,1,1,2,1,1,4,505,0,335,660,0,60,470,5,3,595,0,365,780,120,60,470,5,1,1,1,277
35,2,2,4,6,1,1,1,1,1,1,2,1,1,4,235,2,545,600,-60,60,310,8,4,445,0,335,600,-60,70,235,8,1,1,2,278
35,2,2,4,6,1,1,1,1,1,1,2,1,1,4,295,1,485,600,-60,80,310,4,3,380,1,520,720,60,80,470,8,1,1,1,279
35,2,2,4,6,1,1,1,1,1,1,2,1,1,4,505,0,335,660,0,80,470,8,4,295,2,545,660,0,90,235,4,1,1,1,280
36,2,5,4,6,1,1,2,1,1,1,2,2,1,2,760,0,260,960,0,70,335,5,2,730,1,350,1020,60,90,335,8,1,1,1,281
36,2,5,4,6,1,1,2,1,1,1,2,2,1,2,565,1,395,900,-60,70,145,6,3,690,1,330,960,0,80,190,5,1,1,1,282
36,2,5,4,6,1,1,2,1,1,1,2,2,1,2,565,1,395,900,-60,90,145,3,2,835,0,305,1080,120,70,335,3,1,1,1,283
36,2,5,4,6,1,1,2,1,1,1,2,2,1,3,710,1,370,1020,60,60,290,8,3,710,1,370,1020,60,90,290,8,1,1,2,284
36,2,5,4,6,1,1,2,1,1,1,2,2,1,3,710,1,370,1020,60,80,290,5,2,700,0,260,900,-60,60,145,6,1,1,2,285
36,2,5,4,6,1,1,2,1,1,1,2,2,1,3,900,0,240,1080,120,60,190,3,2,625,1,395,960,0,80,145,5,1,1,2,286
36,2,5,4,6,1,1,2,1,1,1,2,2,1,3,900,0,240,1080,120,80,190,6,3,900,0,240,1080,120,70,290,3,1,1,1,287
36,2,5,4,6,1,1,2,1,1,1,2,2,1,2,760,0,260,960,0,90,335,8,3,680,0,280,900,-60,60,190,6,1,1,2,288
37,2,3,1,7,1,2,1,1,1,1,2,1,1,3,435,1,285,720,60,70,120,4,2,300,1,300,600,-60,70,240,4,1,1,1,289
37,2,3,1,7,1,2,1,1,1,1,2,1,1,2,415,0,245,660,0,80,160,4,2,510,0,210,720,60,80,160,5,1,1,2,290
37,2,3,1,7,1,2,1,1,1,1,2,1,1,2,300,1,300,600,-60,60,240,5,2,445,1,335,780,120,60,160,6,1,1,2,291
37,2,3,1,7,1,2,1,1,1,1,2,1,1,3,555,0,225,780,120,90,280,5,2,415,0,245,660,0,90,240,7,1,1,1,292
37,2,3,1,7,1,2,1,1,1,1,2,1,1,2,300,1,300,600,-60,80,240,7,3,465,0,195,660,0,90,280,7,1,1,2,293
37,2,3,1,7,1,2,1,1,1,1,2,1,1,3,555,0,225,780,120,70,280,7,3,495,1,285,780,120,60,120,6,1,1,2,294
37,2,3,1,7,1,2,1,1,1,1,2,1,1,2,415,0,245,660,0,60,160,6,3,285,1,315,600,-60,70,280,4,1,1,1,295
37,2,3,1,7,1,2,1,1,1,1,2,1,1,3,435,1,285,720,60,90,120,6,3,495,0,225,720,60,80,120,5,1,1,2,296
38,2,3,3,9,1,1,1,1,1,1,3,1,1,4,1115,0,780,635,-60,60,645,8,3,1310,0,705,755,60,90,645,8,1,1,2,297
38,2,3,3,9,1,1,1,1,1,1,3,1,1,3,1130,1,945,815,120,70,550,6,4,1090,0,925,755,60,90,550,8,1,1,1,298
38,2,3,3,9,1,1,1,1,1,1,3,1,1,3,1070,2,1005,815,120,90,550,8,3,1040,2,855,635,-60,60,275,5,1,1,2,299
38,2,3,3,9,1,1,1,1,1,1,3,1,1,4,1115,0,780,635,-60,80,645,6,4,880,1,1015,635,-60,60,370,5,1,1,1,300
38,2,3,3,9,1,1,1,1,1,1,3,1,1,4,880,2,1075,695,0,60,275,7,4,1175,0,780,695,0,80,370,6,1,1,2,301
38,2,3,3,9,1,1,1,1,1,1,3,1,1,3,1310,0,705,755,60,90,370,7,4,1205,1,870,815,120,70,550,7,1,1,1,302
38,2,3,3,9,1,1,1,1,1,1,3,1,1,3,1310,0,705,755,60,70,370,5,3,1100,0,855,695,0,80,275,6,1,1,1,303
38,2,3,3,9,1,1,1,1,1,1,3,1,1,4,940,1,1015,695,0,80,275,5,3,1070,2,1005,815,120,70,645,7,1,1,1,304
39,2,5,4,7,1,1,1,1,1,1,2,1,1,4,605,1,415,1140,0,90,90,5,4,685,0,275,1080,-60,90,120,6,1,1,2,305
39,2,5,4,7,1,1,1,1,1,1,2,1,1,4,545,2,475,1140,0,70,90,8,3,640,1,440,1200,60,60,210,5,1,1,1,306
39,2,5,4,7,1,1,1,1,1,1,2,1,1,3,780,0,300,1200,60,80,120,8,3,610,0,350,1080,-60,90,90,6,1,1,2,307
39,2,5,4,7,1,1,1,1,1,1,2,1,1,3,700,1,440,1260,120,60,180,8,3,630,1,390,1140,0,70,90,8,1,1,2,308
39,2,5,4,7,1,1,1,1,1,1,2,1,1,4,685,0,275,1080,-60,70,210,6,4,545,2,475,1140,0,70,120,8,1,1,1,309
39,2,5,4,7,1,1,1,1,1,1,2,1,1,3,780,0,300,1200,60,60,120,5,4,655,2,425,1200,60,60,180,5,1,1,1,310
39,2,5,4,7,1,1,1,1,1,1,2,1,1,3,640,2,500,1260,120,80,180,6,4,815,0,325,1260,120,80,180,8,1,1,2,311
39,2,5,4,7,1,1,1,1,1,1,2,1,1,4,685,0,275,1080,-60,90,210,8,3,840,0,300,1260,120,80,210,8,1,1,1,312
40,2,3,2,4,1,2,1,1,1,1,2,1,1,4,405,0,375,660,0,70,270,8,4,190,1,530,600,-60,80,135,3,1,1,1,313
40,2,3,2,4,1,2,1,1,1,1,2,1,1,3,560,0,340,780,120,60,135,5,4,435,1,465,780,120,90,315,5,1,1,1,314
40,2,3,2,4,1,2,1,1,1,1,2,1,1,4,405,0,375,660,0,90,270,6,3,500,0,340,720,60,70,270,6,1,1,1,315
40,2,3,2,4,1,2,1,1,1,1,2,1,1,4,190,1,530,600,-60,90,180,5,4,405,0,375,660,0,60,135,8,1,1,2,316
40,2,3,2,4,1,2,1,1,1,1,2,1,1,3,560,0,340,780,120,80,135,3,3,370,0,410,660,0,60,180,8,1,1,1,317
40,2,3,2,4,1,2,1,1,1,1,2,1,1,3,280,2,560,720,60,80,315,8,4,400,0,440,720,60,70,315,6,1,1,2,318
40,2,3,2,4,1,2,1,1,1,1,2,1,1,4,130,2,590,600,-60,70,180,3,3,340,2,560,780,120,90,270,5,1,1,1,319
40,2,3,2,4,1,2,1,1,1,1,2,1,1,3,340,1,500,720,60,60,315,6,3,230,2,490,600,-60,80,180,3,1,1,2,320
41,2,6,2,10,3,2,2,2,2,1,1,1,1,3,550,0,200,690,60,80,120,2,3,550,0,200,690,60,80,280,6,1,1,1,321
41,2,6,2,10,3,2,2,2,2,1,1,1,1,3,490,1,320,750,120,60,280,5,3,490,1,320,750,120,60,280,5,1,1,1,322
41,2,6,2,10,3,2,2,2,2,1,1,1,1,2,445,0,185,570,-60,90,240,5,3,460,0,230,630,0,90,120,2,1,1,2,323
41,2,6,2,10,3,2,2,2,2,1,1,1,1,2,445,0,185,570,-60,70,240,1,2,535,1,275,750,120,60,240,5,1,1,1,324
41,2,6,2,10,3,2,2,2,2,1,1,1,1,2,385,1,305,630,0,70,160,2,3,340,1,290,570,-60,70,120,1,1,1,2,325
41,2,6,2,10,3,2,2,2,2,1,1,1,1,2,385,1,305,630,0,90,160,6,2,535,0,215,690,60,80,240,6,1,1,1,326
41,2,6,2,10,3,2,2,2,2,1,1,1,1,3,490,1,320,750,120,80,280,1,2,505,0,185,630,0,90,160,2,1,1,2,327
41,2,6,2,10,3,2,2,2,2,1,1,1,1,3,550,0,200,690,60,60,120,6,2,325,1,305,570,-60,70,160,1,1,1,1,328
42,2,5,1,9,1,1,2,1,1,2,1,2,1,4,410,2,740,970,60,70,240,3,3,635,0,455,910,0,70,120,1,1,1,2,329
42,2,5,1,9,1,1,2,1,1,2,1,2,1,4,710,0,500,1030,120,90,160,4,3,395,1,635,850,-60,90,120,3,1,1,1,330
42,2,5,1,9,1,1,2,1,1,2,1,2,1,3,335,2,695,850,-60,80,120,1,4,380,2,650,850,-60,90,160,3,1,1,1,331
42,2,5,1,9,1,1,2,1,1,2,1,2,1,3,635,0,455,910,0,80,280,3,3,665,1,545,1030,120,80,280,6,1,1,1,332
42,2,5,1,9,1,1,2,1,1,2,1,2,1,3,395,1,635,850,-60,60,120,4,3,605,0,545,970,60,60,280,4,1,1,2,333
42,2,5,1,9,1,1,2,1,1,2,1,2,1,4,470,1,680,970,60,90,240,6,4,470,2,740,1030,120,80,240,6,1,1,1,334
42,2,5,1,9,1,1,2,1,1,2,1,2,1,3,635,0,455,910,0,60,280,6,4,500,0,590,910,0,70,160,1,1,1,2,335
42,2,5,1,9,1,1,2,1,1,2,1,2,1,4,710,0,500,1030,120,70,160,1,4,650,0,500,970,60,60,240,4,1,1,1,336
43,1,5,4,5,1,1,2,1,2,1,2,1,1,3,345,0,370,775,60,70,365,5,3,135,1,460,655,-60,80,310,5,1,1,1,337
43,1,5,4,5,1,1,2,1,2,1,2,1,1,3,370,1,405,835,120,90,155,6,3,340,0,315,715,0,60,310,1,1,1,1,338
43,1,5,4,5,1,1,2,1,2,1,2,1,1,4,255,0,340,655,-60,80,210,1,4,315,0,340,715,0,60,365,1,1,1,1,339
43,1,5,4,5,1,1,2,1,2,1,2,1,1,4,255,0,340,655,-60,60,210,6,3,370,1,405,835,120,90,210,3,1,1,2,340
43,1,5,4,5,1,1,2,1,2,1,2,1,1,3,345,0,370,775,60,90,365,3,4,425,0,290,775,60,70,155,6,1,1,2,341
43,1,5,4,5,1,1,2,1,2,1,2,1,1,4,275,1,380,715,0,60,310,3,4,155,2,440,655,-60,80,365,5,1,1,2,342
43,1,5,4,5,1,1,2,1,2,1,2,1,1,3,310,2,465,835,120,70,155,1,4,285,2,490,835,120,90,155,3,1,1,2,343
43,1,5,4,5,1,1,2,1,2,1,2,1,1,4,215,2,440,715,0,80,310,5,3,345,0,370,775,60,70,210,6,1,1,2,344
44,1,4,1,6,4,1,3,2,1,1,1,1,1,4,465,0,330,675,0,80,710,1,4,255,2,540,675,0,90,355,3,1,1,2,345
44,1,4,1,6,4,1,3,2,1,1,1,1,1,4,465,0,330,675,0,60,710,6,3,555,0,360,795,120,60,710,6,1,1,1,346
44,1,4,1,6,4,1,3,2,1,1,1,1,1,4,255,1,480,615,-60,80,470,3,3,340,1,515,735,60,80,710,7,1,1,1,347
44,1,4,1,6,4,1,3,2,1,1,1,1,1,3,555,0,360,795,120,90,355,7,4,375,2,480,735,60,80,825,7,1,1,1,348
44,1,4,1,6,4,1,3,2,1,1,1,1,1,3,340,1,515,735,60,70,825,1,4,525,0,390,795,120,60,825,6,1,1,2,349
44,1,4,1,6,4,1,3,2,1,1,1,1,1,4,195,2,540,615,-60,60,470,7,4,405,0,330,615,-60,70,355,1,1,1,2,350
44,1,4,1,6,4,1,3,2,1,1,1,1,1,3,555,0,360,795,120,70,355,3,3,310,0,425,615,-60,70,470,1,1,1,2,351
44,1,4,1,6,4,1,3,2,1,1,1,1,1,3,280,2,575,735,60,90,825,6,3,345,1,450,675,0,90,470,3,1,1,2,352
45,2,4,4,7,1,1,1,1,1,1,2,2,1,1,630,0,130,700,60,60,230,8,3,550,1,210,700,60,60,350,8,1,1,1,353
45,2,4,4,7,1,1,1,1,1,1,2,2,1,3,520,0,120,580,-60,70,405,5,3,470,1,230,640,0,70,230,4,1,1,2,354
45,2,4,4,7,1,1,1,1,1,1,2,2,1,3,470,1,230,640,0,90,175,8,3,520,0,120,580,-60,90,230,5,1,1,1,355
45,2,4,4,7,1,1,1,1,1,1,2,2,1,2,585,1,235,760,120,60,350,6,1,480,1,220,640,0,70,175,4,1,1,2,356
45,2,4,4,7,1,1,1,1,1,1,2,2,1,1,585,1,235,760,120,80,350,5,3,680,0,140,760,120,80,350,6,1,1,2,357
45,2,4,4,7,1,1,1,1,1,1,2,2,1,2,630,0,130,700,60,80,230,4,2,495,0,145,580,-60,90,175,5,1,1,2,358
45,2,4,4,7,1,1,1,1,1,1,2,2,1,3,520,0,120,580,-60,90,405,6,2,690,0,130,760,120,80,405,6,1,1,2,359
45,2,4,4,7,1,1,1,1,1,1,2,2,1,3,470,1,230,640,0,70,175,4,1,525,1,235,700,60,60,405,8,1,1,1,360
46,2,5,1,8,1,2,2,2,2,2,1,2,2,3,380,1,340,720,60,70,410,8,2,460,0,200,660,0,70,205,6,1,1,2,361
46,2,5,1,8,1,2,2,2,2,2,1,2,2,2,460,0,200,660,0,80,475,8,2,490,1,290,780,120,80,475,3,1,1,1,362
46,2,5,1,8,1,2,2,2,2,2,1,2,2,3,380,1,340,720,60,90,410,3,3,440,1,340,780,120,80,410,3,1,1,2,363
46,2,5,1,8,1,2,2,2,2,2,1,2,2,3,565,0,215,780,120,70,270,6,3,505,0,215,720,60,60,410,2,1,1,1,364
46,2,5,1,8,1,2,2,2,2,2,1,2,2,3,565,0,215,780,120,90,270,2,2,280,1,320,600,-60,90,205,8,1,1,1,365
46,2,5,1,8,1,2,2,2,2,2,1,2,2,2,280,1,320,600,-60,80,205,6,3,295,1,305,600,-60,90,270,8,1,1,1,366
46,2,5,1,8,1,2,2,2,2,2,1,2,2,2,460,0,200,660,0,60,475,3,3,410,0,250,660,0,70,270,6,1,1,2,367
46,2,5,1,8,1,2,2,2,2,2,1,2,2,2,280,1,320,600,-60,60,205,2,2,490,0,230,720,60,60,475,2,1,1,2,368
47,2,3,3,8,1,4,2,1,1,1,1,1,2,3,540,1,520,1060,120,70,610,7,4,535,0,465,1000,60,90,610,8,1,1,1,369
47,2,3,3,8,1,4,2,1,1,1,1,1,2,4,485,0,395,880,-60,80,715,7,4,325,1,555,880,-60,60,410,1,1,1,2,370
47,2,3,3,8,1,4,2,1,1,1,1,1,2,3,480,2,580,1060,120,90,610,8,3,370,2,510,880,-60,60,305,1,1,1,2,371
47,2,3,3,8,1,4,2,1,1,1,1,1,2,4,325,2,615,940,0,60,305,5,4,545,0,395,940,0,80,410,7,1,1,1,372
47,2,3,3,8,1,4,2,1,1,1,1,1,2,4,385,1,555,940,0,80,305,1,3,480,2,580,1060,120,70,715,5,1,1,1,373
47,2,3,3,8,1,4,2,1,1,1,1,1,2,3,640,0,360,1000,60,70,410,1,3,510,0,430,940,0,80,305,7,1,1,1,374
47,2,3,3,8,1,4,2,1,1,1,1,1,2,3,640,0,360,1000,60,90,410,5,4,575,1,485,1060,120,70,610,5,1,1,1,375
47,2,3,3,8,1,4,2,1,1,1,1,1,2,4,485,0,395,880,-60,60,715,8,3,640,0,360,1000,60,90,715,8,1,1,1,376
48,1,2,4,4,1,1,1,1,1,1,1,1,1,4,715,0,335,1110,60,90,105,8,3,410,2,580,1050,0,60,140,7,1,1,1,377
